user_id,region,latitude,longitude,urban_rural,age_group,gender,income_bracket,job_type,adoption_willingness,payment_preference,price_sensitivity,adoption_velocity_days,monthly_active_rate,weekly_active_rate,monthly_churn_rate,retention_30_day,retention_60_day,retention_90_day,referral_rate,purchase_frequency_monthly,avg_spend_per_transaction,willingness_to_pay,price_dropoff_50_percent,regional_gdp_per_capita,smartphone_penetration,tech_access_score,persona_profile,created_timestamp
c17dc1c8,Port Harcourt,4.8899,7.1022,Urban,25-34,Male,Upper-Mid (300K-500K),Private Employee,4.41,Card Payment,3.75,9,0.378,0.242,0.082,0.918,0.779,0.525,0.433,1.71,7111,8859,11076,7200,0.75,100,Early Adopter,2024-10-15 10:21:47.364906
ced1a673,Akure,7.2585,5.2421,Urban,35-44,Female,Upper-Mid (300K-500K),Business Owner,3.99,Card Payment,4.46,22,0.433,0.335,0.183,0.817,0.691,0.456,0.303,0.82,3401,3303,3662,4200,0.6,94,Urban Professional,2025-05-24 10:21:47.365134
cc7f94cb,Kaduna,10.5894,7.455,Urban,45-54,Female,Lower-Mid (50K-150K),Professional,2.85,Card Payment,4.9,4,0.228,0.138,0.108,0.892,0.788,0.562,0.277,0.58,1989,2730,2787,4100,0.6,61,Urban Professional,2024-12-01 10:21:47.365333
869c433b,Sokoto,13.1478,5.1771,Rural,35-44,Female,Mid (150K-300K),Civil Servant,2.4,Bank Transfer,3.47,63,0.277,0.2,0.113,0.887,0.773,0.511,0.238,2.42,887,848,1107,2800,0.35,39,Small Business Owner,2025-04-30 10:21:47.365565
599857f0,Warri,5.504,5.8244,Urban,25-34,Male,Upper-Mid (300K-500K),Business Owner,4.65,Cash,3.32,1,0.634,0.442,0.053,0.947,0.673,0.468,0.499,1.72,9459,12126,16202,6500,0.68,100,Urban Professional,2024-10-26 10:21:47.365764
55658fdc,Aba,5.1246,7.3977,Rural,25-34,Female,Upper-Mid (300K-500K),Private Employee,4.22,Cash,3.6,5,0.351,0.153,0.072,0.928,0.751,0.512,0.493,6.49,2264,3845,4918,3500,0.62,87,Early Adopter,2025-02-13 10:21:47.365976
5a578561,Abuja,9.0969,7.5778,Urban,25-34,Female,Low (<50K),Professional,4.41,Bank Transfer,4.18,1,0.495,0.292,0.061,0.939,0.832,0.55,0.451,0.6,1067,1466,1707,12000,0.8,91,Urban Professional,2025-05-11 10:21:47.366175
e7682d17,Benin City,6.3399,5.5496,Urban,25-34,Male,Low (<50K),Private Employee,4.59,Cash,5.0,1,0.266,0.175,0.131,0.869,0.683,0.537,0.508,1.54,992,2019,2019,5500,0.68,92,Early Adopter,2024-09-17 10:21:47.366368
3b52d0db,Onitsha,6.1661,6.7753,Urban,55-64,Female,Low (<50K),Professional,2.83,Bank Transfer,5.0,9,0.333,0.163,0.131,0.869,0.685,0.502,0.231,1.61,351,361,361,4800,0.7,69,Urban Professional,2024-11-03 10:21:47.366570
752e7d18,Onitsha,6.2273,6.7224,Rural,25-34,Male,Lower-Mid (50K-150K),Business Owner,3.27,Cash,5.0,23,0.238,0.131,0.165,0.835,0.636,0.482,0.352,1.23,705,639,639,4800,0.7,98,Small Business Owner,2025-08-13 10:21:47.366773
76841630,Port Harcourt,4.8143,7.036,Urban,18-24,Male,Low (<50K),Student,3.74,Card Payment,4.17,84,0.153,0.119,0.105,0.895,0.693,0.502,0.323,0.39,141,164,191,7200,0.75,100,Tech-Savvy Student,2024-08-26 10:21:47.366992
0a32340c,Warri,5.5157,5.7398,Urban,18-24,Female,Low (<50K),Student,4.19,Mobile Money,5.0,2,0.228,0.156,0.077,0.923,0.792,0.608,0.348,0.76,1071,1758,1758,6500,0.68,85,Tech-Savvy Student,2024-11-09 10:21:47.367189
34f28c5c,Aba,5.1421,7.4326,Urban,25-34,Male,Low (<50K),Private Employee,3.59,Mobile Money,4.12,34,0.263,0.167,0.123,0.877,0.62,0.376,0.394,5.17,1988,1727,2030,3500,0.62,97,Price-Conscious Consumer,2025-07-29 10:21:47.367393
4fca523d,Ibadan,7.3589,3.8206,Urban,25-34,Male,Mid (150K-300K),Private Employee,4.51,Mobile Money,3.16,4,0.588,0.433,0.067,0.933,0.73,0.549,0.483,1.1,4918,8035,10985,4200,0.7,100,Early Adopter,2024-09-19 10:21:47.367595
f2941a7e,Bauchi,10.2909,9.794,Rural,18-24,Male,Low (<50K),Student,2.95,Cash,4.71,43,0.306,0.13,0.123,0.877,0.763,0.524,0.265,0.1,359,369,390,2500,0.32,53,Price-Conscious Consumer,2024-09-29 10:21:47.367801
d06c0bf6,Port Harcourt,4.8091,6.9303,Urban,18-24,Male,Low (<50K),Student,4.39,Card Payment,5.0,16,0.716,0.299,0.12,0.88,0.7,0.45,0.387,1.58,509,794,794,7200,0.75,100,Tech-Savvy Student,2025-02-21 10:21:47.368013
32756216,Enugu,6.3404,7.5375,Rural,18-24,Female,Low (<50K),Student,4.69,Cash,4.38,2,0.459,0.194,0.127,0.873,0.612,0.382,0.368,0.78,446,626,703,5200,0.72,68,Early Adopter,2024-10-23 10:21:47.368205
72ac4da7,Jos,9.8307,8.7744,Urban,35-44,Male,Upper-Mid (300K-500K),Professional,3.76,Digital Wallet,2.99,2,0.271,0.161,0.079,0.921,0.776,0.554,0.317,10.94,14375,17470,24502,4800,0.65,94,Urban Professional,2025-06-28 10:21:47.368410
ba3b9808,Port Harcourt,4.8092,7.1064,Rural,35-44,Male,Low (<50K),Business Owner,2.51,Cash,4.88,18,0.24,0.166,0.111,0.889,0.648,0.491,0.227,0.97,477,488,499,7200,0.75,86,Small Business Owner,2025-02-16 10:21:47.368611
5d209cb9,Enugu,6.3655,7.4748,Urban,35-44,Male,Upper-Mid (300K-500K),Business Owner,4.57,Cash,2.99,3,0.533,0.322,0.074,0.926,0.804,0.629,0.375,3.0,2600,4982,6984,5200,0.72,100,Urban Professional,2024-10-16 10:21:47.368809
8b8b636f,Benin City,6.468,5.6162,Rural,45-54,Female,Lower-Mid (50K-150K),Business Owner,1.98,Cash,4.74,27,0.26,0.165,0.099,0.901,0.759,0.607,0.16,2.22,100,80,84,5500,0.68,81,Small Business Owner,2025-04-03 10:21:47.369019
e8813c96,Benin City,6.2962,5.622,Rural,25-34,Female,Mid (150K-300K),Private Employee,3.5,Cash,2.91,45,0.288,0.173,0.099,0.901,0.704,0.527,0.369,1.29,8857,9634,13654,5500,0.68,67,Tech-Savvy Student,2025-02-02 10:21:47.369242
140d0148,Ibadan,7.4015,4.0011,Urban,25-34,Female,Lower-Mid (50K-150K),Private Employee,2.94,Mobile Money,4.79,16,0.403,0.175,0.106,0.894,0.75,0.591,0.311,1.88,1884,1597,1664,4200,0.7,90,Price-Conscious Consumer,2025-04-28 10:21:47.369451
96f517d1,Benin City,6.3661,5.5998,Urban,35-44,Male,Upper-Mid (300K-500K),Private Employee,5.0,Card Payment,3.93,3,0.215,0.154,0.064,0.936,0.676,0.492,0.431,4.07,6450,13440,16323,5500,0.68,100,Early Adopter,2025-01-16 10:21:47.369646
30b7d20a,Benin City,6.382,5.5143,Urban,18-24,Male,Low (<50K),Informal Trader,2.63,Cash,4.59,19,0.41,0.26,0.099,0.901,0.675,0.429,0.254,1.35,422,350,379,5500,0.68,100,Tech-Savvy Student,2024-10-24 10:21:47.369839
aa8b63fd,Port Harcourt,4.845,7.0473,Urban,18-24,Female,Low (<50K),Student,3.54,Mobile Money,5.0,1,0.297,0.185,0.177,0.823,0.619,0.481,0.29,1.61,627,856,856,7200,0.75,100,Tech-Savvy Student,2025-07-24 10:21:47.370054
ad297273,Bauchi,10.3252,9.8379,Rural,35-44,Male,Upper-Mid (300K-500K),Professional,4.78,Cash,3.66,2,0.51,0.262,0.069,0.931,0.809,0.634,0.393,1.64,7058,10840,13736,2500,0.32,50,Early Adopter,2025-06-13 10:21:47.370254
35d966e0,Sokoto,13.013,5.26,Rural,18-24,Female,Low (<50K),Unemployed,4.11,Mobile Money,4.85,11,0.264,0.208,0.066,0.934,0.816,0.608,0.327,3.44,863,1206,1242,2800,0.35,57,Price-Conscious Consumer,2025-07-10 10:21:47.370463
08f03ee3,Kaduna,10.4922,7.3287,Urban,45-54,Female,High (500K+),Civil Servant,3.42,Mobile Money,1.84,37,0.14,0.102,0.123,0.877,0.633,0.483,0.262,1.31,9653,12629,20610,4100,0.6,100,Traditional User,2024-11-29 10:21:47.370714
43d434e5,Calabar,4.9354,8.3176,Urban,25-34,Female,Upper-Mid (300K-500K),Business Owner,3.95,Mobile Money,3.38,2,0.667,0.465,0.068,0.932,0.836,0.525,0.446,4.36,1655,2081,2753,4600,0.65,95,Urban Professional,2024-11-28 10:21:47.370924
fb19818d,Uyo,4.9986,7.8215,Rural,18-24,Female,Lower-Mid (50K-150K),Student,4.38,Mobile Money,4.51,3,0.217,0.144,0.085,0.915,0.663,0.494,0.377,1.06,1438,1914,2100,5800,0.68,94,Early Adopter,2024-09-02 10:21:47.371135
373e92b7,Jos,9.962,8.8559,Rural,18-24,Female,Low (<50K),Unemployed,1.45,Cash,3.29,14,0.181,0.102,0.137,0.863,0.656,0.425,0.101,3.44,100,60,80,4800,0.65,86,Urban Professional,2025-04-10 10:21:47.371353
6812c5a1,Ilorin,8.4037,4.6128,Urban,45-54,Female,High (500K+),Professional,2.85,Bank Transfer,2.63,96,0.357,0.222,0.092,0.908,0.671,0.434,0.222,6.59,5421,7386,10888,4000,0.58,93,Urban Professional,2025-06-17 10:21:47.371565
4d9702ec,Bauchi,10.2099,9.7976,Urban,45-54,Male,Upper-Mid (300K-500K),Professional,4.41,Bank Transfer,3.03,14,0.237,0.121,0.072,0.928,0.692,0.419,0.403,0.71,1491,3006,4187,2500,0.32,75,Urban Professional,2024-11-11 10:21:47.371761
0627e504,Aba,5.1489,7.3697,Urban,35-44,Male,Upper-Mid (300K-500K),Business Owner,3.85,Bank Transfer,3.46,2,0.423,0.325,0.136,0.864,0.763,0.583,0.336,4.09,1763,2333,3053,3500,0.62,100,Urban Professional,2025-07-18 10:21:47.371977
7b5aa142,Ibadan,7.3685,3.9186,Urban,25-34,Male,Low (<50K),Private Employee,4.49,Bank Transfer,4.87,11,0.341,0.263,0.07,0.93,0.712,0.438,0.468,2.62,654,921,944,4200,0.7,100,Early Adopter,2025-08-06 10:21:47.372185
6135b55b,Lagos,6.484,3.3265,Urban,25-34,Male,Lower-Mid (50K-150K),Professional,3.09,Cash,4.91,23,0.502,0.389,0.101,0.899,0.65,0.497,0.341,0.75,1532,1951,1984,8500,0.85,100,Urban Professional,2025-07-30 10:21:47.372388
62c8ffc0,Abuja,9.0727,7.5108,Rural,35-44,Male,High (500K+),Professional,4.92,Mobile Money,1.71,12,0.274,0.173,0.06,0.94,0.812,0.635,0.428,9.7,26283,41816,69293,12000,0.8,92,Early Adopter,2025-04-21 10:21:47.372597
873ec045,Owerri,5.3956,7.0234,Urban,25-34,Female,Mid (150K-300K),Business Owner,2.61,Card Payment,4.19,29,0.248,0.149,0.135,0.865,0.742,0.507,0.3,1.06,1830,1759,2044,4100,0.65,92,Small Business Owner,2025-06-28 10:21:47.372797
fb18dc31,Lagos,6.4845,3.4162,Urban,18-24,Female,Low (<50K),Informal Trader,4.33,Mobile Money,3.89,4,0.351,0.161,0.067,0.933,0.669,0.448,0.353,7.97,2550,5106,6244,8500,0.85,100,Tech-Savvy Student,2025-03-12 10:21:47.373008
00e78d27,Ilorin,8.4042,4.5568,Rural,35-44,Male,Upper-Mid (300K-500K),Business Owner,3.97,Bank Transfer,1.4,35,0.225,0.155,0.131,0.869,0.742,0.556,0.338,3.51,10611,11630,20012,4000,0.58,65,Urban Professional,2024-08-30 10:21:47.373211
2ba7b408,Calabar,4.9514,8.3481,Urban,55-64,Male,Low (<50K),Retiree,3.25,Bank Transfer,3.14,12,0.287,0.207,0.1,0.9,0.684,0.421,0.295,0.95,1482,1328,1822,4600,0.65,37,Small Business Owner,2024-09-01 10:21:47.373441
69a9a871,Port Harcourt,4.8539,7.0179,Urban,25-34,Male,Low (<50K),Civil Servant,4.35,Bank Transfer,3.35,1,0.594,0.382,0.067,0.933,0.751,0.525,0.435,2.63,590,1220,1623,7200,0.75,90,Early Adopter,2025-05-31 10:21:47.373640
287f6273,Akure,7.2939,5.2064,Urban,65+,Female,Mid (150K-300K),Retiree,3.49,Mobile Money,3.11,40,0.404,0.257,0.088,0.912,0.747,0.466,0.272,0.33,3904,5075,6992,4200,0.6,38,Digital Native,2024-09-09 10:21:47.373860
2abd0e35,Kano,11.9633,8.6444,Urban,35-44,Male,Lower-Mid (50K-150K),Professional,1.39,Cash,4.19,54,0.214,0.103,0.326,0.674,0.5,0.301,0.158,2.43,2664,1564,1818,3800,0.55,61,Urban Professional,2025-02-26 10:21:47.374090
942ccdb4,Bauchi,10.258,9.7995,Rural,35-44,Male,Lower-Mid (50K-150K),Private Employee,1.55,Cash,4.82,7,0.247,0.174,0.142,0.858,0.761,0.54,0.104,1.23,787,505,523,2500,0.32,20,Price-Conscious Consumer,2025-07-10 10:21:47.374286
9c8b8060,Ilorin,8.5129,4.6013,Urban,25-34,Male,Upper-Mid (300K-500K),Civil Servant,4.89,Card Payment,3.51,23,0.763,0.391,0.081,0.919,0.749,0.573,0.497,4.04,4871,9463,12288,4000,0.58,100,Early Adopter,2024-09-13 10:21:47.374497
a04c08ab,Onitsha,6.1105,6.8339,Rural,25-34,Male,Lower-Mid (50K-150K),Business Owner,4.19,Cash,5.0,1,0.55,0.385,0.08,0.92,0.664,0.524,0.426,1.18,1234,1711,1711,4800,0.7,96,Small Business Owner,2024-08-27 10:21:47.374693
98700983,Uyo,5.0077,7.9159,Urban,25-34,Male,Lower-Mid (50K-150K),Civil Servant,4.08,Cash,5.0,4,0.521,0.257,0.12,0.88,0.656,0.414,0.455,1.49,694,1295,1295,5800,0.68,85,Price-Conscious Consumer,2024-09-20 10:21:47.374891
fbd7ac00,Ilorin,8.5263,4.5653,Rural,25-34,Male,Lower-Mid (50K-150K),Civil Servant,4.3,Bank Transfer,4.79,2,0.37,0.244,0.105,0.895,0.672,0.53,0.442,0.64,158,317,330,4000,0.58,64,Early Adopter,2024-10-18 10:21:47.375108
ac2cc88a,Ibadan,7.2509,4.0406,Urban,25-34,Male,Upper-Mid (300K-500K),Private Employee,4.16,Cash,2.72,6,0.389,0.251,0.07,0.93,0.677,0.43,0.445,6.38,9057,13211,19237,4200,0.7,100,Informal Trader,2025-07-01 10:21:47.375346
dd926ec1,Sokoto,13.026,5.2057,Urban,18-24,Male,Lower-Mid (50K-150K),Unemployed,2.51,Cash,5.0,14,0.259,0.139,0.08,0.92,0.658,0.398,0.205,0.64,941,974,974,2800,0.35,77,Tech-Savvy Student,2025-01-17 10:21:47.375563
51e5e0cd,Akure,7.3253,5.1346,Rural,45-54,Male,High (500K+),Civil Servant,4.51,Cash,1.0,7,0.474,0.35,0.087,0.913,0.673,0.499,0.389,4.31,4412,7127,12828,4200,0.6,83,Early Adopter,2025-07-03 10:21:47.375761
8315a0b1,Port Harcourt,4.7687,6.9406,Urban,18-24,Male,Mid (150K-300K),Informal Trader,4.3,Bank Transfer,3.71,1,0.439,0.341,0.053,0.947,0.816,0.65,0.359,0.79,1495,1893,2381,7200,0.75,99,Tech-Savvy Student,2025-06-16 10:21:47.375969
3705631d,Ibadan,7.3432,3.8901,Urban,18-24,Male,Low (<50K),Informal Trader,3.69,Cash,4.35,1,0.378,0.21,0.165,0.835,0.638,0.464,0.289,0.81,576,621,701,4200,0.7,87,Tech-Savvy Student,2025-05-08 10:21:47.376164
2d2da1c8,Ilorin,8.4566,4.5421,Rural,45-54,Female,High (500K+),Civil Servant,4.86,Bank Transfer,1.87,28,0.252,0.195,0.057,0.943,0.707,0.443,0.426,2.43,30513,41593,67657,4000,0.58,74,Early Adopter,2025-05-29 10:21:47.376364
88ff281b,Enugu,6.4833,7.5291,Urban,18-24,Female,Lower-Mid (50K-150K),Informal Trader,4.73,Mobile Money,5.0,16,0.296,0.13,0.072,0.928,0.806,0.491,0.382,1.19,3787,6480,6484,5200,0.72,97,Tech-Savvy Student,2025-08-19 10:21:47.376576
7bdd9247,Kaduna,10.5071,7.4069,Rural,18-24,Female,Lower-Mid (50K-150K),Informal Trader,2.92,Cash,4.92,45,0.451,0.19,0.087,0.913,0.78,0.591,0.269,0.97,1185,1575,1600,4100,0.6,70,Rural Entrepreneur,2024-10-15 10:21:47.376781
a62107f3,Calabar,4.9705,8.3587,Urban,25-34,Male,Lower-Mid (50K-150K),Private Employee,4.24,Mobile Money,3.97,4,0.34,0.191,0.076,0.924,0.802,0.633,0.502,5.98,683,1039,1253,4600,0.65,100,Early Adopter,2025-01-27 10:21:47.376998
83a9dc93,Kaduna,10.5155,7.5257,Urban,45-54,Female,Upper-Mid (300K-500K),Civil Servant,3.52,Cash,4.76,22,0.551,0.271,0.092,0.908,0.791,0.545,0.267,1.3,2610,2404,2519,4100,0.6,90,Price-Conscious Consumer,2025-01-18 10:21:47.377200
76a762ae,Maiduguri,11.9054,13.2452,Urban,35-44,Female,Lower-Mid (50K-150K),Civil Servant,3.33,Mobile Money,5.0,45,0.566,0.36,0.192,0.808,0.709,0.443,0.301,0.87,2823,2977,2977,2200,0.3,14,Price-Conscious Consumer,2025-07-26 10:21:47.377405
f1c37a0d,Ilorin,8.4738,4.5409,Urban,65+,Male,Lower-Mid (50K-150K),Professional,3.8,Mobile Money,4.47,7,0.537,0.249,0.173,0.827,0.722,0.551,0.317,1.33,2339,1896,2097,4000,0.58,41,Urban Professional,2025-02-11 10:21:47.377610
14bb89fc,Benin City,6.4041,5.5431,Urban,18-24,Male,Lower-Mid (50K-150K),Unemployed,4.36,Cash,5.0,2,0.389,0.234,0.126,0.874,0.666,0.415,0.362,3.76,2002,2623,2623,5500,0.68,88,Tech-Savvy Student,2025-03-12 10:21:47.377808
5ef10d11,Enugu,6.4668,7.5042,Urban,45-54,Male,Upper-Mid (300K-500K),Business Owner,4.39,Bank Transfer,4.67,9,0.381,0.251,0.121,0.879,0.63,0.455,0.385,1.74,13098,25161,26825,5200,0.72,89,Urban Professional,2024-10-13 10:21:47.378018
6307f7ce,Aba,5.1511,7.4374,Rural,45-54,Male,Upper-Mid (300K-500K),Professional,2.64,Bank Transfer,3.28,52,0.211,0.163,0.077,0.923,0.648,0.399,0.249,1.35,3632,2979,4001,3500,0.62,83,Rural Entrepreneur,2025-02-10 10:21:47.378239
e51411fd,Aba,5.1338,7.4183,Urban,25-34,Female,High (500K+),Professional,4.86,Mobile Money,1.48,1,0.184,0.121,0.089,0.911,0.665,0.439,0.493,7.81,2773,5283,9005,3500,0.62,99,Urban Professional,2024-11-27 10:21:47.378444
1e5e1645,Lagos,6.601,3.3344,Urban,25-34,Male,Low (<50K),Professional,3.74,Cash,4.23,1,0.465,0.297,0.171,0.829,0.588,0.355,0.408,1.28,186,230,265,8500,0.85,100,Urban Professional,2025-08-10 10:21:47.378646
6b9e4bde,Kano,12.0406,8.566,Urban,18-24,Female,Low (<50K),Informal Trader,4.61,Mobile Money,3.99,7,0.499,0.276,0.082,0.918,0.755,0.493,0.395,1.15,253,509,611,3800,0.55,81,Tech-Savvy Student,2025-03-10 10:21:47.378853
b755c436,Warri,5.5365,5.7183,Urban,18-24,Male,Low (<50K),Unemployed,4.51,Cash,5.0,5,0.131,0.094,0.151,0.849,0.733,0.483,0.381,1.31,100,180,180,6500,0.68,91,Tech-Savvy Student,2025-08-10 10:21:47.379071
07cc9b88,Warri,5.6447,5.8004,Rural,25-34,Male,Lower-Mid (50K-150K),Professional,2.83,Cash,4.46,29,0.279,0.129,0.176,0.824,0.7,0.551,0.281,0.9,1124,1395,1544,6500,0.68,88,Price-Conscious Consumer,2024-11-03 10:21:47.379273
41591984,Jos,9.8918,8.9334,Rural,25-34,Female,Mid (150K-300K),Private Employee,4.26,Cash,2.57,2,0.343,0.203,0.097,0.903,0.636,0.478,0.48,2.05,3384,4229,6285,4800,0.65,81,Early Adopter,2024-12-24 10:21:47.379479
d45eb32f,Owerri,5.5118,7.128,Urban,25-34,Female,Lower-Mid (50K-150K),Private Employee,2.74,Bank Transfer,4.55,38,0.342,0.253,0.083,0.917,0.687,0.485,0.288,1.13,3616,4219,4596,4100,0.65,83,Price-Conscious Consumer,2025-03-20 10:21:47.379671
37e4a914,Aba,5.1596,7.4133,Urban,18-24,Male,Low (<50K),Informal Trader,3.37,Cash,3.43,25,0.139,0.087,0.079,0.921,0.651,0.477,0.277,0.92,705,807,1060,3500,0.62,76,Tech-Savvy Student,2025-07-17 10:21:47.379869
79a050cd,Enugu,6.4181,7.4912,Urban,45-54,Female,High (500K+),Civil Servant,3.72,Card Payment,1.98,14,0.344,0.149,0.085,0.915,0.783,0.611,0.321,4.12,3643,4170,6689,5200,0.72,100,Small Business Owner,2024-11-22 10:21:47.380101
bdc2b41f,Warri,5.5511,5.8481,Rural,25-34,Male,Mid (150K-300K),Business Owner,3.37,Mobile Money,3.76,55,0.38,0.269,0.069,0.931,0.766,0.531,0.382,0.35,3232,4062,5072,6500,0.68,75,Small Business Owner,2025-04-22 10:21:47.380299
fda2eebc,Ilorin,8.5113,4.5867,Urban,55-64,Female,Lower-Mid (50K-150K),Professional,2.08,Mobile Money,4.8,29,0.309,0.154,0.094,0.906,0.683,0.474,0.148,2.18,1635,1068,1110,4000,0.58,59,Urban Professional,2025-06-30 10:21:47.380506
3f66e465,Maiduguri,11.8426,13.116,Rural,35-44,Male,Upper-Mid (300K-500K),Business Owner,2.51,Card Payment,3.61,49,0.285,0.154,0.133,0.867,0.767,0.505,0.24,6.33,898,1056,1348,2200,0.3,46,Urban Professional,2025-03-06 10:21:47.380707
c4441cf5,Ibadan,7.4413,3.8449,Urban,25-34,Female,Lower-Mid (50K-150K),Professional,4.56,Cash,4.95,1,0.684,0.281,0.132,0.868,0.631,0.398,0.483,3.18,2251,3438,3471,4200,0.7,100,Urban Professional,2024-09-23 10:21:47.380946
829b6a45,Warri,5.4809,5.7258,Urban,25-34,Male,Lower-Mid (50K-150K),Civil Servant,3.59,Bank Transfer,5.0,11,0.349,0.196,0.058,0.942,0.815,0.643,0.433,1.06,1464,1617,1617,6500,0.68,89,Price-Conscious Consumer,2025-02-24 10:21:47.381159
70d18b62,Sokoto,13.0743,5.2717,Urban,25-34,Male,Low (<50K),Business Owner,3.19,Bank Transfer,4.52,1,0.245,0.114,0.177,0.823,0.723,0.518,0.379,1.84,682,632,692,2800,0.35,59,Small Business Owner,2024-08-29 10:21:47.381358
8269449f,Owerri,5.4756,7.0492,Rural,35-44,Male,Mid (150K-300K),Business Owner,3.54,Cash,4.68,39,0.4,0.291,0.171,0.829,0.703,0.474,0.292,0.74,4001,4243,4513,4100,0.65,66,Small Business Owner,2025-07-31 10:21:47.381564
b2f629ff,Onitsha,6.1976,6.802,Rural,35-44,Male,Low (<50K),Professional,3.89,Mobile Money,5.0,17,0.266,0.164,0.065,0.935,0.718,0.459,0.337,0.79,303,412,412,4800,0.7,66,Price-Conscious Consumer,2025-06-11 10:21:47.381758
c9b50ddd,Ibadan,7.2888,3.9278,Rural,25-34,Male,Low (<50K),Professional,3.51,Mobile Money,4.38,34,0.173,0.094,0.071,0.929,0.654,0.5,0.347,0.99,355,397,446,4200,0.7,88,Price-Conscious Consumer,2025-06-30 10:21:47.382051
689a17c1,Port Harcourt,4.8796,7.0358,Urban,25-34,Female,Lower-Mid (50K-150K),Professional,3.42,Bank Transfer,4.46,31,0.269,0.174,0.075,0.925,0.786,0.534,0.384,3.09,2317,2576,2855,7200,0.75,100,Urban Professional,2025-04-18 10:21:47.382274
d624cd9e,Ilorin,8.5457,4.548,Urban,45-54,Male,Mid (150K-300K),Professional,3.97,Bank Transfer,4.96,12,0.241,0.133,0.164,0.836,0.618,0.375,0.352,0.71,3840,3725,3753,4000,0.58,69,Urban Professional,2025-05-18 10:21:47.382511
45ff7690,Kano,12.0147,8.5601,Urban,55-64,Female,Lower-Mid (50K-150K),Business Owner,2.98,Card Payment,4.59,43,0.14,0.104,0.063,0.937,0.809,0.632,0.248,0.78,3167,3560,3849,3800,0.55,65,Small Business Owner,2024-09-29 10:21:47.382745
033e6cfa,Sokoto,13.019,5.1612,Rural,35-44,Male,High (500K+),Professional,2.37,Mobile Money,2.17,39,0.133,0.084,0.161,0.839,0.702,0.422,0.213,1.06,3104,1967,3082,2800,0.35,48,Traditional User,2025-01-20 10:21:47.383010
826ee9e6,Maiduguri,11.8363,13.1948,Rural,18-24,Female,Low (<50K),Student,3.17,Mobile Money,4.28,27,0.222,0.108,0.161,0.839,0.645,0.468,0.283,0.85,455,413,472,2200,0.3,44,Price-Conscious Consumer,2024-09-07 10:21:47.383217
5429a4fd,Aba,5.1318,7.3548,Urban,25-34,Male,Mid (150K-300K),Civil Servant,4.69,Card Payment,2.72,6,0.303,0.137,0.074,0.926,0.715,0.511,0.482,1.82,2043,2589,3770,3500,0.62,89,Early Adopter,2025-04-27 10:21:47.383441
291089d0,Jos,9.8392,8.8586,Rural,18-24,Male,Low (<50K),Student,2.65,Bank Transfer,5.0,18,0.319,0.244,0.104,0.896,0.632,0.398,0.242,0.95,427,417,417,4800,0.65,80,Price-Conscious Consumer,2025-05-22 10:21:47.383664
fd04a9df,Maiduguri,11.8169,13.1161,Urban,45-54,Female,Upper-Mid (300K-500K),Professional,4.7,Mobile Money,3.64,11,0.374,0.266,0.086,0.914,0.655,0.455,0.421,5.15,429,659,837,2200,0.3,53,Urban Professional,2025-08-10 10:21:47.383875
76b83442,Enugu,6.4162,7.5564,Urban,18-24,Female,Low (<50K),Student,4.08,Digital Wallet,4.83,22,0.475,0.343,0.067,0.933,0.816,0.542,0.33,1.73,708,859,888,5200,0.72,100,Tech-Savvy Student,2025-02-02 10:21:47.384091
6c22d1f0,Sokoto,13.1248,5.2499,Rural,35-44,Female,Low (<50K),Civil Servant,2.57,Cash,3.82,7,0.258,0.137,0.109,0.891,0.786,0.487,0.246,2.19,124,106,130,2800,0.35,37,Price-Conscious Consumer,2024-11-26 10:21:47.384307
cf536d6d,Kano,11.8815,8.6037,Urban,45-54,Female,Mid (150K-300K),Professional,4.05,Mobile Money,3.65,8,0.231,0.123,0.089,0.911,0.674,0.538,0.307,1.29,4611,6691,8495,3800,0.55,58,Urban Professional,2025-02-06 10:21:47.384521
0a9816fb,Kaduna,10.4741,7.3894,Rural,25-34,Female,Upper-Mid (300K-500K),Private Employee,4.61,Mobile Money,3.83,1,0.161,0.109,0.078,0.922,0.798,0.604,0.477,4.27,6364,8539,10531,4100,0.6,100,Early Adopter,2025-05-11 10:21:47.384724
197537f3,Aba,5.0938,7.4139,Rural,25-34,Male,Lower-Mid (50K-150K),Business Owner,4.75,Mobile Money,4.37,7,0.59,0.375,0.096,0.904,0.739,0.544,0.537,1.44,723,1479,1664,3500,0.62,66,Small Business Owner,2025-02-10 10:21:47.384932
2e3e8011,Akure,7.2305,5.2756,Rural,25-34,Female,Low (<50K),Civil Servant,2.88,Cash,4.71,5,0.407,0.266,0.085,0.915,0.649,0.454,0.313,0.98,349,286,302,4200,0.6,60,Price-Conscious Consumer,2025-06-16 10:21:47.385133
885b57c5,Bauchi,10.2052,9.9183,Rural,45-54,Female,Upper-Mid (300K-500K),Business Owner,3.36,Cash,3.29,179,0.343,0.143,0.071,0.929,0.747,0.535,0.317,4.24,3189,3655,4903,2500,0.32,44,Urban Professional,2025-04-22 10:21:47.385333
f3471b08,Benin City,6.2824,5.6835,Rural,35-44,Male,Upper-Mid (300K-500K),Professional,3.71,Cash,4.37,8,0.256,0.103,0.079,0.921,0.762,0.566,0.283,1.72,3463,3916,4409,5500,0.68,98,Price-Conscious Consumer,2024-12-03 10:21:47.385544
